datePub,doctype,desc,view,key
18 Feb 2025,Drawing,PROPOSED THIRD FLOOR PLAN A12009D0103I2,/online-applications/files/2D125AE43DEFB74AD13B372735E0C4D0/pdf/25_00312_NONMAT-PROPOSED_THIRD_FLOOR_PLAN_A12009D0103I2-3803903.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED NINTH FLOOR PLAN A12009D0109I2,/online-applications/files/2E12AE28F40D89E115F5C43C22A2DA92/pdf/25_00312_NONMAT-PROPOSED_NINTH_FLOOR_PLAN_A12009D0109I2-3803904.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED 10TH FLOOR PLAN A12009D0110I2,/online-applications/files/9FD56FCF1922F2A96A177F8DEDD72FBA/pdf/25_00312_NONMAT-PROPOSED_10TH_FLOOR_PLAN_A12009D0110I2-3803905.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED 17TH FLOOR PLAN A12009D0117I2,/online-applications/files/FC2161FE5D1F7D320CB4180E0863D0AF/pdf/25_00312_NONMAT-PROPOSED_17TH_FLOOR_PLAN_A12009D0117I2-3803906.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED ROOF LEVEL PLAN A12009D0118I2,/online-applications/files/957DBE490ECCEE2D236FBDBC7052C2D7/pdf/25_00312_NONMAT-PROPOSED_ROOF_LEVEL_PLAN_A12009D0118I2-3803907.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED WEST ELEVATION A12009D0200I2,/online-applications/files/8E97CAC9D4CD454153B59AB216097048/pdf/25_00312_NONMAT-PROPOSED_WEST_ELEVATION_A12009D0200I2-3803908.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED NORTH ELEVATION A12009D0201I2,/online-applications/files/379CFA9E791E05453CE314EB03F1D79C/pdf/25_00312_NONMAT-PROPOSED_NORTH_ELEVATION_A12009D0201I2-3803909.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED EAST ELEVATION A12009D0202I2,/online-applications/files/509675B88D913D6785A33A4D3E76D505/pdf/25_00312_NONMAT-PROPOSED_EAST_ELEVATION_A12009D0202I2-3803910.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED A-A SECTION A12009D0301I2,/online-applications/files/D6F694FB2E5D866D10746F767D50DCDD/pdf/25_00312_NONMAT-PROPOSED_A-A_SECTION_A12009D0301I2-3803911.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED B-B SECTION A12009D0302I2,/online-applications/files/06B69CFFFAB8D340C858D48867503F76/pdf/25_00312_NONMAT-PROPOSED_B-B_SECTION_A12009D0302I2-3803912.pdf,SRVL5FJYJGW00
18 Feb 2025,Drawing,PROPOSED C-C SECTION A12009D0303I1,/online-applications/files/E86AA542FEBD7CD16A036BD2AF6A9C95/pdf/25_00312_NONMAT-PROPOSED_C-C_SECTION_A12009D0303I1-3803913.pdf,SRVL5FJYJGW00
18 Feb 2025,Documentation,ACCOMMODATION AND AREA SCHEDULE,/online-applications/files/0879528D0A9EDA2C4DFA44855CC41D45/pdf/25_00312_NONMAT-ACCOMMODATION_AND_AREA_SCHEDULE-3803915.pdf,SRVL5FJYJGW00
18 Feb 2025,Documentation,EV PLOT N16 WIND MICROCLIMATE REPORT - ADDENDUM 2V1,/online-applications/files/96573A8F255094618A2E07EF2172114E/pdf/25_00312_NONMAT-EV_PLOT_N16_WIND_MICROCLIMATE_REPORT_-_ADDENDUM_2V1-3803917.pdf,SRVL5FJYJGW00
18 Feb 2025,Documentation,N16 TOWNSCAPE AND VISUAL IMPACT ASSESSMENT STATE,/online-applications/files/F55E66EAAE020C65C0600C13820E04E4/pdf/25_00312_NONMAT-N16_TOWNSCAPE_AND_VISUAL_IMPACT_ASSESSMENT_STATE-3803918.pdf,SRVL5FJYJGW00
18 Feb 2025,Documentation,DAS ADDENDUM,/online-applications/files/5F119E25659CA5BEA98C211EE1E8B287/pdf/25_00312_NONMAT-DAS_ADDENDUM-3803919.pdf,SRVL5FJYJGW00
18 Feb 2025,Documentation,"DAYLIGHT, SUNLIGHT AND OVERSHADOWING ADDENDUM LETTER",/online-applications/files/6BAB653E36362E93B6D5A3D9DCA7AF73/pdf/25_00312_NONMAT-DAYLIGHT__SUNLIGHT_AND_OVERSHADOWING_ADDENDUM_LETTER-3803920.pdf,SRVL5FJYJGW00
18 Feb 2025,Documentation,250217 - PLOT N16 NMA COVER LETTER FINAL (002),/online-applications/files/105A1120554F67DC3B1BF2D2E71DF7D3/pdf/25_00312_NONMAT-250217_-_PLOT_N16_NMA_COVER_LETTER_FINAL__002_-3803921.pdf,SRVL5FJYJGW00
17 Mar 2025,Decision,DECISION NOTICE,/online-applications/files/751F62CA60734360A196BA326D522247/pdf/25_00282_PREHH-DECISION_NOTICE-3814024.pdf,SRNY06JYM4800
17 Mar 2025,Decision,DELEGATED REPORT,/online-applications/files/A30B824AD394CFF642AE7DF57AA3ED62/pdf/25_00282_PREHH-DELEGATED_REPORT-3814025.pdf,SRNY06JYM4800
14 Feb 2025,Application Form (Public),APPLICATIONFORMREDACTED,/online-applications/files/B1686C709B9B7C6E4E84002523A64ED3/pdf/25_00282_PREHH-APPLICATIONFORMREDACTED-3802799.pdf,SRNY06JYM4800
14 Feb 2025,Drawing,LOCATION PLAN AND EXISTING AND PROPOSED ROOF PLAN,/online-applications/files/5307920F6A244D6569A6ED5E1811101D/pdf/25_00282_PREHH-LOCATION_PLAN_AND_EXISTING_AND_PROPOSED_ROOF_PLAN-3802804.pdf,SRNY06JYM4800
14 Feb 2025,Drawing,EXISTING PLANS,/online-applications/files/87661722A53503269E2AF07535A6769A/pdf/25_00282_PREHH-EXISTING_PLANS-3802805.pdf,SRNY06JYM4800
14 Feb 2025,Drawing,EXISTING ELEVATIONS,/online-applications/files/DDCDFA80E5205D442FE381C559569894/pdf/25_00282_PREHH-EXISTING_ELEVATIONS-3802806.pdf,SRNY06JYM4800
14 Feb 2025,Drawing,PROPOSED FLOOR PLANS,/online-applications/files/B47CFB71020E892456005E04037C0FC7/pdf/25_00282_PREHH-PROPOSED_FLOOR_PLANS-3802807.pdf,SRNY06JYM4800
14 Feb 2025,Drawing,PROPOSED ELEVATIONS,/online-applications/files/3CDB8E2DD7CB80AF09573C73F6097D7D/pdf/25_00282_PREHH-PROPOSED_ELEVATIONS-3802808.pdf,SRNY06JYM4800
17 Mar 2025,Decision,DELEGATED REPORT,/online-applications/files/5F95966F4EE725CBFA2F59EECDE9D006/pdf/25_00276_PREHH-DELEGATED_REPORT-3814035.pdf,SRMH92JYMUT00
17 Mar 2025,Decision,DECISION NOTICE,/online-applications/files/F6DFA5D366C62E719010E55B8A6B3895/pdf/25_00276_PREHH-DECISION_NOTICE-3814036.pdf,SRMH92JYMUT00
24 Feb 2025,Photo,SITE PHOTOS,/online-applications/files/676DC818A9A849BFD7C827A0F9024E2B/25_00276_PREHH-SITE_PHOTOS-3806250.jpg,SRMH92JYMUT00
24 Feb 2025,Photo,SITE PHOTOS,/online-applications/files/1A45145429C268F8EF7A934E95EFCA80/25_00276_PREHH-SITE_PHOTOS-3806251.jpg,SRMH92JYMUT00
13 Feb 2025,Application Form (Public),APPLICATIONFORMREDACTED,/online-applications/files/A7170AB5E8D3709C4971D3E5AD0888DF/pdf/25_00276_PREHH-APPLICATIONFORMREDACTED-3802509.pdf,SRMH92JYMUT00
13 Feb 2025,Drawing,EXISTING & PROPOSED PLANS,/online-applications/files/2840943584D431DBE85E33D5F9CC937E/pdf/25_00276_PREHH-EXISTING___PROPOSED_PLANS-3802512.pdf,SRMH92JYMUT00
18 Mar 2025,Decision,DELEGATED REPORT,/online-applications/files/4DFE5068FE83C7372A977B3805025EEF/pdf/25_00274_HH-DELEGATED_REPORT-3814716.pdf,SRLXT6JYHQV00
18 Mar 2025,Decision,DECISION NOTICE,/online-applications/files/0920D2BCB56A3DF33ECF29B85344574D/pdf/25_00274_HH-DECISION_NOTICE-3814717.pdf,SRLXT6JYHQV00
13 Feb 2025,Application Form (Public),APPLICATIONFORMREDACTED,/online-applications/files/B50843956F712E84E44FB169E429EE00/pdf/25_00274_HH-APPLICATIONFORMREDACTED-3802409.pdf,SRLXT6JYHQV00
13 Feb 2025,Drawing,LOCATION & BLOCK PLAN,/online-applications/files/16B3D2789865A82C3FCE0110DC4309F2/pdf/25_00274_HH-LOCATION___BLOCK_PLAN-3802412.pdf,SRLXT6JYHQV00
13 Feb 2025,Drawing,PROPOSED LOCATION & BLOCK PLAN,/online-applications/files/B0EFFDC84E9300AB58A6125FC21D051D/pdf/25_00274_HH-PROPOSED_LOCATION___BLOCK_PLAN-3802413.pdf,SRLXT6JYHQV00
13 Feb 2025,Drawing,EXISTING FIRST & GROUND FLOOR PLAN,/online-applications/files/53DA1935BB6CC699E6CAE052B70964E0/pdf/25_00274_HH-EXISTING_FIRST___GROUND_FLOOR_PLAN-3802414.pdf,SRLXT6JYHQV00
13 Feb 2025,Drawing,PROPOSED FIRST & GROUND FLOOR PLAN,/online-applications/files/ED1800D65BE412F1AE7445106C21EA58/pdf/25_00274_HH-PROPOSED_FIRST___GROUND_FLOOR_PLAN-3802415.pdf,SRLXT6JYHQV00
13 Feb 2025,Drawing,EXISTING & PROPOSED ROOF PLAN,/online-applications/files/D66222082677306EA0D93AF6064AB0A4/pdf/25_00274_HH-EXISTING___PROPOSED_ROOF_PLAN-3802416.pdf,SRLXT6JYHQV00
13 Feb 2025,Drawing,EXISTING FRONT/REAR & SIDE ELEVATIONS,/online-applications/files/C69683994A4225BC6415C584566E8F68/pdf/25_00274_HH-EXISTING_FRONT_REAR___SIDE_ELEVATIONS-3802418.pdf,SRLXT6JYHQV00
13 Feb 2025,Drawing,PROPOSED FRONT/REAR & SIDE ELEVATIONS,/online-applications/files/74BE61DCCACBB2DF36F1733A477D91C2/pdf/25_00274_HH-PROPOSED_FRONT_REAR___SIDE_ELEVATIONS-3802419.pdf,SRLXT6JYHQV00
17 Mar 2025,Decision,DELEGATED REPORT,/online-applications/files/FBFD6571B95E357A5619BB4F9A741A2C/pdf/25_00243_PREHH-DELEGATED_REPORT-3814070.pdf,SRGDU3JYH9G00
